ticker,name,market,date,시가,종가
297570,아틀라스링크,KOSDAQ,20260811,836,911
297890,HB솔루션,KOSDAQ,20260811,1783,1814
298060,풍전약품,KOSDAQ,20260811,2640,2845
298380,에이비엘바이오,KOSDAQ,20260811,93600,89100
298540,더네이쳐홀딩스,KOSDAQ,20260811,6880,6890
298830,슈어소프트테크,KOSDAQ,20260811,4150,4225
299030,하나기술,KOSDAQ,20260811,14700,14500
299170,더블유에스아이,KOSDAQ,20260811,1352,1373
299660,셀리드,KOSDAQ,20260811,1727,1920
299900,위지윅스튜디오,KOSDAQ,20260811,0,233
300080,플리토,KOSDAQ,20260811,8440,8600
300120,라온피플,KOSDAQ,20260811,0,491
301300,바이브컴퍼니,KOSDAQ,20260811,2040,2270
302430,이노메트리,KOSDAQ,20260811,5410,5380
302550,리메드,KOSDAQ,20260811,2960,3025
303030,지니틱스,KOSDAQ,20260811,1855,1799
303360,프로티아,KOSDAQ,20260811,5010,4955
303530,이노뎁,KOSDAQ,20260811,2795,2800
303810,동국생명과학,KOSDAQ,20260811,2515,2545
304100,솔트룩스,KOSDAQ,20260811,18180,17920
304360,에스바이오메딕스,KOSDAQ,20260811,20600,20650
304840,피플바이오,KOSDAQ,20260811,0,561
305090,마이크로디지탈,KOSDAQ,20260811,2020,2010
306040,에스제이그룹,KOSDAQ,20260811,1700,1715
306620,지아이에스,KOSDAQ,20260811,1674,1745
307180,아이엘,KOSDAQ,20260811,4440,4520
307280,원바이오젠,KOSDAQ,20260811,5780,6070
307750,국전,KOSDAQ,20260811,2290,2320
307870,비투엔,KOSDAQ,20260811,885,897
307930,컴퍼니케이,KOSDAQ,20260811,6350,6560
308080,바이젠셀,KOSDAQ,20260811,6020,6070
308100,형지글로벌,KOSDAQ,20260811,411,420
308430,셀비온,KOSDAQ,20260811,14160,14380
309710,아이티켐,KOSDAQ,20260811,0,21000
309930,조이웍스앤코,KOSDAQ,20260811,985,1019
309960,LB인베스트먼트,KOSDAQ,20260811,4460,4490
310200,애니플러스,KOSDAQ,20260811,2745,2810
310210,보로노이,KOSDAQ,20260811,175100,176500
310870,디와이씨,KOSDAQ,20260811,1347,1350
311320,지오엘리먼트,KOSDAQ,20260811,7890,7980
311390,네오크레마,KOSDAQ,20260811,2335,2410
311690,CJ 바이오사이언스,KOSDAQ,20260811,4000,4020
312610,에이에프더블류,KOSDAQ,20260811,367,366
313760,캐리,KOSDAQ,20260811,0,468
314130,지놈앤컴퍼니,KOSDAQ,20260811,4160,4190
314140,알피바이오,KOSDAQ,20260811,6920,6430
314930,바이오다인,KOSDAQ,20260811,8870,8530
315640,딥노이드,KOSDAQ,20260811,1741,1770
317120,라닉스,KOSDAQ,20260811,1489,1513
317240,TS트릴리온,KOSDAQ,20260811,1169,1153
317330,덕산테코피아,KOSDAQ,20260811,11470,11370
317530,에피소드컴퍼니,KOSDAQ,20260811,2840,2870
317690,퀀타매트릭스,KOSDAQ,20260811,2950,2885
317770,엑스페릭스,KOSDAQ,20260811,2640,2700
317830,에스피시스템스,KOSDAQ,20260811,5190,5220
317850,대모,KOSDAQ,20260811,5920,6070
317870,엔바이오니아,KOSDAQ,20260811,4400,4785
318000,KBG,KOSDAQ,20260811,3020,3000
318010,팜스빌,KOSDAQ,20260811,3585,3605
318020,포인트모바일,KOSDAQ,20260811,2595,2645
318060,그래피,KOSDAQ,20260811,20200,22300
318160,셀바이오휴먼텍,KOSDAQ,20260811,7280,7370
318410,비비씨,KOSDAQ,20260811,5890,5940
319400,현대무벡스,KOSDAQ,20260811,24900,24600
319660,피에스케이,KOSDAQ,20260811,129100,129100
320000,한울반도체,KOSDAQ,20260811,11530,11440
321260,프로이천,KOSDAQ,20260811,1748,1748
321370,센서뷰,KOSDAQ,20260811,1498,1542
321550,티움바이오,KOSDAQ,20260811,5030,4950
321820,아티스트컴퍼니,KOSDAQ,20260811,2560,2480
322180,LS티라유텍,KOSDAQ,20260811,4560,4685
322310,오로스테크놀로지,KOSDAQ,20260811,14360,14730
322510,제이엘케이,KOSDAQ,20260811,5680,5700
322780,코퍼스코리아,KOSDAQ,20260811,1937,1951
323280,태성,KOSDAQ,20260811,46400,49350
323350,다원넥스뷰,KOSDAQ,20260811,8140,8000
323990,박셀바이오,KOSDAQ,20260811,4435,4490
327260,RF머트리얼즈,KOSDAQ,20260811,37900,38400
328130,루닛,KOSDAQ,20260811,11600,11640
328380,솔트웨어,KOSDAQ,20260811,3280,3395
330350,위더스제약,KOSDAQ,20260811,7200,7370
330730,스톤브릿지벤처스,KOSDAQ,20260811,4945,5090
330860,네패스아크,KOSDAQ,20260811,25550,28450
331380,포커스에이아이,KOSDAQ,20260811,2205,2205
331520,밸로프,KOSDAQ,20260811,2250,2780
331740,아우토크립트,KOSDAQ,20260811,6950,7000
331920,셀레믹스,KOSDAQ,20260811,10020,9860
332290,누보,KOSDAQ,20260811,975,956
332370,아이디피,KOSDAQ,20260811,5710,5600
332570,PS일렉트로닉스,KOSDAQ,20260811,8750,8990
333050,이노테나,KOSDAQ,20260811,5200,5200
333430,일승,KOSDAQ,20260811,4130,4050
333620,엔시스,KOSDAQ,20260811,5740,5750
334970,프레스티지바이오로직스,KOSDAQ,20260811,1982,1992
335810,프리시젼바이오,KOSDAQ,20260811,1589,1483
335870,윙스풋,KOSDAQ,20260811,0,1090
336060,웨이버스,KOSDAQ,20260811,2975,3030
336570,원텍,KOSDAQ,20260811,5330,5460
336680,탑런토탈솔루션,KOSDAQ,20260811,2590,2630
337930,젝시믹스,KOSDAQ,20260811,3040,3085
338220,뷰노,KOSDAQ,20260811,8330,8430
338840,와이바이오로직스,KOSDAQ,20260811,11100,11400
339950,아이비김영,KOSDAQ,20260811,3040,3065
340360,다보링크,KOSDAQ,20260811,919,908
340440,세림B&G,KOSDAQ,20260811,855,850
340450,지씨지놈,KOSDAQ,20260811,5470,5610
340570,티앤엘,KOSDAQ,20260811,33300,33500
340810,시선AI,KOSDAQ,20260811,3440,3585
340930,성원에너텍,KOSDAQ,20260811,0,806
342870,오아,KOSDAQ,20260811,3880,3960
344860,이노진,KOSDAQ,20260811,1301,1299
347000,센코,KOSDAQ,20260811,1750,1783
347700,스피어,KOSDAQ,20260811,24800,25350
347740,피엔케이피부임상연구센타,KOSDAQ,20260811,1837,1802
347770,핌스,KOSDAQ,20260811,943,904
347850,디앤디파마텍,KOSDAQ,20260811,64700,60900
347860,알체라,KOSDAQ,20260811,1550,1550
347890,엠엑스온,KOSDAQ,20260811,4620,4675
348030,모비릭스,KOSDAQ,20260811,3080,3185
348080,큐라티스,KOSDAQ,20260811,3200,3295
348150,고바이오랩,KOSDAQ,20260811,3280,3340
348210,넥스틴,KOSDAQ,20260811,33750,35650
348340,뉴로메카,KOSDAQ,20260811,20750,20700
348350,위드텍,KOSDAQ,20260811,9480,9750
348370,엔켐,KOSDAQ,20260811,26950,25550
351320,넥사다이내믹스,KOSDAQ,20260811,886,953
351330,이삭엔지니어링,KOSDAQ,20260811,3725,3815
351870,차이커뮤니케이션,KOSDAQ,20260811,1728,1801
352090,스톰테크,KOSDAQ,20260811,3700,3675
352480,씨앤씨인터내셔널,KOSDAQ,20260811,19990,20950
352700,씨앤투스,KOSDAQ,20260811,1387,1443
352770,셀레스트라,KOSDAQ,20260811,0,5250
352910,오비고,KOSDAQ,20260811,3600,3575
352940,인바이오,KOSDAQ,20260811,1992,2005
353190,휴럼,KOSDAQ,20260811,2890,2905
353590,오토앤,KOSDAQ,20260811,1733,1716
353810,이지바이오,KOSDAQ,20260811,6480,6490
354200,엔젠바이오,KOSDAQ,20260811,2190,2275
354320,알멕,KOSDAQ,20260811,31000,33200
355150,코스텍시스,KOSDAQ,20260811,24350,23700
355390,크라우드웍스,KOSDAQ,20260811,2020,1941
355690,에이텀,KOSDAQ,20260811,4695,5100
356680,엑스게이트,KOSDAQ,20260811,11630,11990
356860,티엘비,KOSDAQ,20260811,28100,28300
356890,싸이버원,KOSDAQ,20260811,2390,2440
357230,에이치피오,KOSDAQ,20260811,2325,2290
357550,석경에이티,KOSDAQ,20260811,35100,35700
357580,아모센스,KOSDAQ,20260811,6970,6900
357780,솔브레인,KOSDAQ,20260811,308500,314000
357880,SKAI,KOSDAQ,20260811,2275,2070
358570,지아이이노베이션,KOSDAQ,20260811,9230,9320
359090,씨엔알리서치,KOSDAQ,20260811,1926,1952
360070,탑머티리얼,KOSDAQ,20260811,9770,9490
360350,코셈,KOSDAQ,20260811,6360,6540
361390,제노코,KOSDAQ,20260811,13970,13800
361570,알비더블유,KOSDAQ,20260811,1400,1440
361670,삼영에스앤씨,KOSDAQ,20260811,3650,3640
362320,청담글로벌,KOSDAQ,20260811,5030,5170
362990,드림인사이트,KOSDAQ,20260811,1175,1220
363250,진시스템,KOSDAQ,20260811,4440,4365
363260,모비데이즈,KOSDAQ,20260811,980,1000
364950,에이아이코리아,KOSDAQ,20260811,3960,3990
365270,큐라클,KOSDAQ,20260811,11580,11660
365330,에스와이스틸텍,KOSDAQ,20260811,1491,1530
365340,성일하이텍,KOSDAQ,20260811,36500,35650
365590,하이딥,KOSDAQ,20260811,950,973
365660,레몬헬스케어,KOSDAQ,20260811,6260,6010
365900,브이씨,KOSDAQ,20260811,2550,2475
366030,나인앤컴퍼니,KOSDAQ,20260811,4370,4380
367000,플래티어,KOSDAQ,20260811,3160,3140
368600,아이씨에이치,KOSDAQ,20260811,952,1015
368770,파이버프로,KOSDAQ,20260811,13980,13200
368970,오에스피,KOSDAQ,20260811,2310,2325
369370,블리츠웨이엔터테인먼트,KOSDAQ,20260811,3875,3775
370090,퓨런티어,KOSDAQ,20260811,6750,7000
371950,풍원정밀,KOSDAQ,20260811,5100,5130
372170,윤성에프앤씨,KOSDAQ,20260811,19200,18470
372320,큐로셀,KOSDAQ,20260811,27800,27150
372800,아이티아이즈,KOSDAQ,20260811,2945,2950
373110,엑셀세라퓨틱스,KOSDAQ,20260811,1319,1370
373160,데이원컴퍼니,KOSDAQ,20260811,3255,3085
373170,엠아이큐브솔루션,KOSDAQ,20260811,1764,1741
373200,엑스플러스,KOSDAQ,20260811,1734,1786
376180,피코그램,KOSDAQ,20260811,1527,1543
376270,HEM파마,KOSDAQ,20260811,42100,41800
376290,씨유테크,KOSDAQ,20260811,2595,2720
376300,디어유,KOSDAQ,20260811,19970,20150
376900,로킷헬스케어,KOSDAQ,20260811,34000,34950
376930,노을,KOSDAQ,20260811,660,658
376980,원티드랩,KOSDAQ,20260811,3200,3325
377030,비트맥스,KOSDAQ,20260811,1642,1648
377220,프롬바이오,KOSDAQ,20260811,3390,3685
377330,이지트로닉스,KOSDAQ,20260811,2670,2700
377450,리파인,KOSDAQ,20260811,13750,13980
377460,큐에이드,KOSDAQ,20260811,0,4080
377480,마음AI,KOSDAQ,20260811,11650,11520
378340,필에너지,KOSDAQ,20260811,10840,10960
378800,샤페론,KOSDAQ,20260811,479,473
380540,옵티코어,KOSDAQ,20260811,0,8450
380550,뉴로핏,KOSDAQ,20260811,9060,8980
381620,제닉스로보틱스,KOSDAQ,20260811,6510,6550
382150,온코크로스,KOSDAQ,20260811,4000,3860
382480,지아이텍,KOSDAQ,20260811,1849,1855
382800,지앤비에스 에코,KOSDAQ,20260811,4750,5560
382840,원준,KOSDAQ,20260811,5020,5150
382900,범한퓨얼셀,KOSDAQ,20260811,16550,16900
383310,에코프로에이치엔,KOSDAQ,20260811,25700,25450
383930,디티앤씨알오,KOSDAQ,20260811,1880,1848
384470,코어라인소프트,KOSDAQ,20260811,2815,2930
387570,파인메딕스,KOSDAQ,20260811,4855,4925
387690,레메디,KOSDAQ,20260811,11000,10220
388050,지투파워,KOSDAQ,20260811,7950,8040
388210,씨엠티엑스,KOSDAQ,20260811,79100,82200
388610,지에프씨생명과학,KOSDAQ,20260811,6080,6300
388720,유일로보틱스,KOSDAQ,20260811,73500,71100
388790,라이콤,KOSDAQ,20260811,4300,4225
388870,파로스아이바이오,KOSDAQ,20260811,5890,6050
389020,자람테크놀로지,KOSDAQ,20260811,22250,22500
389030,지니너스,KOSDAQ,20260811,2350,2380
389140,포바이포,KOSDAQ,20260811,5290,5340
389260,대명에너지,KOSDAQ,20260811,14630,14910
389470,인벤티지랩,KOSDAQ,20260811,33000,32150
389500,에스비비테크,KOSDAQ,20260811,37000,36550
389650,넥스트바이오메디컬,KOSDAQ,20260811,42100,38900
389680,유디엠텍,KOSDAQ,20260811,1072,1112
391710,코닉오토메이션,KOSDAQ,20260811,1324,1344
393210,토마토시스템,KOSDAQ,20260811,2380,2500
393890,더블유씨피,KOSDAQ,20260811,8460,8710
393970,대진첨단소재,KOSDAQ,20260811,0,2825
394280,오픈엣지테크놀로지,KOSDAQ,20260811,9940,10030
394420,리센스메디컬,KOSDAQ,20260811,10900,11110
394800,쓰리빌리언,KOSDAQ,20260811,6360,6310
396270,넥스트칩,KOSDAQ,20260811,2170,2225
396300,세아메카닉스,KOSDAQ,20260811,4215,4220
396470,워트,KOSDAQ,20260811,6180,6440
397030,에이프릴바이오,KOSDAQ,20260811,29900,29900
397810,애드포러스,KOSDAQ,20260811,6100,6610
398120,에스지헬스케어,KOSDAQ,20260811,2145,2170
399720,가온칩스,KOSDAQ,20260811,45500,47600
402030,코난테크놀로지,KOSDAQ,20260811,15830,15430
402490,그린리소스,KOSDAQ,20260811,7230,7500
403490,우듬지팜,KOSDAQ,20260811,0,505
403850,더핑크퐁컴퍼니,KOSDAQ,20260811,12060,11650
403870,HPSP,KOSDAQ,20260811,36500,38400
405000,플라즈맵,KOSDAQ,20260811,4900,4695
405100,큐알티,KOSDAQ,20260811,10960,11360
405920,나라셀라,KOSDAQ,20260811,1730,1773
406820,뷰티스킨,KOSDAQ,20260811,2025,2020
407400,꿈비,KOSDAQ,20260811,2060,2080
408470,한패스,KOSDAQ,20260811,5690,5810
408900,스튜디오미르,KOSDAQ,20260811,1094,1048
408920,메쎄이상,KOSDAQ,20260811,3080,3225
411080,샌즈랩,KOSDAQ,20260811,4180,4230
412350,레이저쎌,KOSDAQ,20260811,4440,4480
412540,제일엠앤에스,KOSDAQ,20260811,0,3935
413390,엠오티,KOSDAQ,20260811,7250,7080
413630,씨피시스템,KOSDAQ,20260811,4145,3955
413640,비아이매트릭스,KOSDAQ,20260811,6610,6590
415380,스튜디오삼익,KOSDAQ,20260811,1999,2035
416180,신성에스티,KOSDAQ,20260811,20350,20650
417010,나노팀,KOSDAQ,20260811,5500,5420
417180,핑거스토리,KOSDAQ,20260811,4050,4065
417200,LS머트리얼즈,KOSDAQ,20260811,12210,12180
417500,제이아이테크,KOSDAQ,20260811,4000,4250
417790,트루엔,KOSDAQ,20260811,6060,6270
417840,저스템,KOSDAQ,20260811,11740,12390
417860,오브젠,KOSDAQ,20260811,7400,7460
417970,모델솔루션,KOSDAQ,20260811,11460,11600
418250,시큐레터,KOSDAQ,20260811,0,6550
418420,라온텍,KOSDAQ,20260811,3935,4095
418470,KT밀리의서재,KOSDAQ,20260811,10980,10780
418550,제이오,KOSDAQ,20260811,4735,4800
418620,E8,KOSDAQ,20260811,994,897
419050,삼기에너지솔루션즈,KOSDAQ,20260811,1599,1542
419080,엔젯,KOSDAQ,20260811,5450,5640
419120,산돌,KOSDAQ,20260811,2370,2460
419530,SAMG엔터,KOSDAQ,20260811,26200,26650
419540,비스토스,KOSDAQ,20260811,3095,3150
420570,제이투케이바이오,KOSDAQ,20260811,10720,11190
420770,기가비스,KOSDAQ,20260811,116200,117400
424760,벨로크,KOSDAQ,20260811,2190,2100
424870,이뮨온시아,KOSDAQ,20260811,3365,3440
424960,스마트레이더시스템,KOSDAQ,20260811,4100,4130
424980,마이크로투나노,KOSDAQ,20260811,6670,7210
425040,티이엠씨,KOSDAQ,20260811,9400,9530
425420,티에프이,KOSDAQ,20260811,32600,34250
429270,시지트로닉스,KOSDAQ,20260811,3700,3890
430690,한싹,KOSDAQ,20260811,2460,2535
431190,케이쓰리아이,KOSDAQ,20260811,2645,2675
432430,와이랩,KOSDAQ,20260811,2120,2285
432470,케이엔에스,KOSDAQ,20260811,8390,8400
432720,퀄리타스반도체,KOSDAQ,20260811,8610,9040
432980,엠에프씨,KOSDAQ,20260811,2730,2770
434480,모니터랩,KOSDAQ,20260811,2485,2615
435570,에르코스,KOSDAQ,20260811,7270,7130
437730,삼현,KOSDAQ,20260811,37550,37600
438700,버넥트,KOSDAQ,20260811,1834,1824
439090,마녀공장,KOSDAQ,20260811,18320,19130
439580,블루엠텍,KOSDAQ,20260811,1775,1853
439960,코스모로보틱스,KOSDAQ,20260811,16640,16940
440110,파두,KOSDAQ,20260811,60400,62000
440290,HB인베스트먼트,KOSDAQ,20260811,1705,1758
440320,오픈놀,KOSDAQ,20260811,2330,2500
441270,파인엠텍,KOSDAQ,20260811,9360,8930
443250,레뷰코퍼레이션,KOSDAQ,20260811,5950,6380
443670,에스피소프트,KOSDAQ,20260811,3235,3240
444530,심플랫폼,KOSDAQ,20260811,4830,4900
445090,에이직랜드,KOSDAQ,20260811,19170,19430
445180,퓨릿,KOSDAQ,20260811,8030,8460
445680,큐리옥스바이오시스템즈,KOSDAQ,20260811,41900,45250
446540,메가터치,KOSDAQ,20260811,7800,8320
446840,지슨,KOSDAQ,20260811,3365,3370
448280,에코아이,KOSDAQ,20260811,7730,8010
448710,코츠테크놀로지,KOSDAQ,20260811,11960,12110
448900,한국피아이엠,KOSDAQ,20260811,67600,65300
450330,하스,KOSDAQ,20260811,4440,5030
450520,인스웨이브,KOSDAQ,20260811,1874,1949
450950,아스테라시스,KOSDAQ,20260811,6170,6220
451220,아이엠티,KOSDAQ,20260811,9810,10090
451250,삐아,KOSDAQ,20260811,7700,7570
451760,컨텍,KOSDAQ,20260811,8390,8120
452160,제이엔비,KOSDAQ,20260811,3210,3355
452190,한빛레이저,KOSDAQ,20260811,3850,3850
452200,민테크,KOSDAQ,20260811,1590,1584
452280,한선엔지니어링,KOSDAQ,20260811,13170,13530
452300,캡스톤파트너스,KOSDAQ,20260811,2195,2295
452400,이닉스,KOSDAQ,20260811,6050,6050
452430,사피엔반도체,KOSDAQ,20260811,28650,28950
452450,피아이이,KOSDAQ,20260811,3270,3240
453450,그리드위즈,KOSDAQ,20260811,14240,14660
453860,에이에스텍,KOSDAQ,20260811,9260,9470
455180,케이지에이,KOSDAQ,20260811,1707,1671
455900,엔젤로보틱스,KOSDAQ,20260811,23450,22400
456010,아이씨티케이,KOSDAQ,20260811,17210,17530
456070,이엔셀,KOSDAQ,20260811,6200,6450
456160,지투지바이오,KOSDAQ,20260811,41700,41300
457370,한켐,KOSDAQ,20260811,7500,8220
457550,우진엔텍,KOSDAQ,20260811,15160,15390
457600,벡트,KOSDAQ,20260811,3310,3935
458350,에스팀,KOSDAQ,20260811,3665,3760
458650,성우,KOSDAQ,20260811,8210,8310
458870,씨어스,KOSDAQ,20260811,24750,25250
459100,위츠,KOSDAQ,20260811,4445,4480
459510,나우로보틱스,KOSDAQ,20260811,18040,17480
459550,알트,KOSDAQ,20260811,1725,1852
460470,아이빔테크놀로지,KOSDAQ,20260811,3175,3000
460870,에스엠씨지,KOSDAQ,20260811,3050,3040
460930,현대힘스,KOSDAQ,20260811,14940,15020
460940,피앤에스로보틱스,KOSDAQ,20260811,5790,5740
461030,아이엠비디엑스,KOSDAQ,20260811,3375,3610
461300,아이스크림미디어,KOSDAQ,20260811,18430,18230
462310,뉴키즈온,KOSDAQ,20260811,4095,4020
462350,이노스페이스,KOSDAQ,20260811,7600,7740
462510,라메디텍,KOSDAQ,20260811,2785,2770
462860,더즌,KOSDAQ,20260811,2090,2115
462980,아이지넷,KOSDAQ,20260811,1326,1405
463020,뉴엔AI,KOSDAQ,20260811,12250,11820
463480,모티브링크,KOSDAQ,20260811,4055,4225
464080,에스오에스랩,KOSDAQ,20260811,9250,9360
464280,티디에스팜,KOSDAQ,20260811,5520,5850
464490,쿼드메디슨,KOSDAQ,20260811,6040,6080
464500,아이언디바이스,KOSDAQ,20260811,1752,1831
464580,닷밀,KOSDAQ,20260811,1713,1844
465320,교보15호스팩,KOSDAQ,20260811,2125,2120
465480,인스피언,KOSDAQ,20260811,3300,3260
466100,클로봇,KOSDAQ,20260811,33150,31050
466410,사이냅소프트,KOSDAQ,20260811,8550,8920
466690,키움히어로제1호스팩,KOSDAQ,20260811,2005,1997
468530,프로티나,KOSDAQ,20260811,32150,31300
468760,유진스팩10호,KOSDAQ,20260811,0,2080
469480,IBKS제24호스팩,KOSDAQ,20260811,0,2130
469610,이노테크,KOSDAQ,20260811,13000,13680
469750,아이비젼웍스,KOSDAQ,20260811,982,1000
469900,하나31호스팩,KOSDAQ,20260811,2090,2080
471050,대신밸런스제17호스팩,KOSDAQ,20260811,2102,2100
471820,셀로맥스사이언스,KOSDAQ,20260811,4130,4110
472220,신영스팩10호,KOSDAQ,20260811,2100,2100
472230,에스케이증권제11호스팩,KOSDAQ,20260811,2085,2085
472850,폰드그룹,KOSDAQ,20260811,5250,5200
473000,에스케이증권제12호스팩,KOSDAQ,20260811,2055,2055
473050,유안타제15호스팩,KOSDAQ,20260811,2085,2090
473950,에스케이증권제13호스팩,KOSDAQ,20260811,2040,2035
473980,노머스,KOSDAQ,20260811,11140,11630
474170,루미르,KOSDAQ,20260811,6900,6740
474490,유안타제16호스팩,KOSDAQ,20260811,2060,2055
474610,RF시스템즈,KOSDAQ,20260811,7670,7980
474650,링크솔루션,KOSDAQ,20260811,25300,25950
474660,신한제12호스팩,KOSDAQ,20260811,2070,2070
474930,신한제13호스팩,KOSDAQ,20260811,2095,2075
475040,스트라드비젼,KOSDAQ,20260811,3350,3470
475230,엔알비,KOSDAQ,20260811,8340,8480
475240,하나32호스팩,KOSDAQ,20260811,2080,2080
475250,하나33호스팩,KOSDAQ,20260811,2060,2060
475400,씨메스로보틱스,KOSDAQ,20260811,20850,20450
475430,키스트론,KOSDAQ,20260811,4540,4520
475460,미트박스,KOSDAQ,20260811,5760,6080
475580,에이럭스,KOSDAQ,20260811,7640,7600
475660,에스켐,KOSDAQ,20260811,3565,3565
475830,오름테라퓨틱,KOSDAQ,20260811,69200,71000
475960,토모큐브,KOSDAQ,20260811,38900,39100
476040,오가노이드사이언스,KOSDAQ,20260811,8610,8750
476060,온코닉테라퓨틱스,KOSDAQ,20260811,14880,14850
476080,M83,KOSDAQ,20260811,3710,3880
476830,알지노믹스,KOSDAQ,20260811,36550,34950
477340,에이치엠씨제7호스팩,KOSDAQ,20260811,2040,2040
477380,미래에셋비전스팩4호,KOSDAQ,20260811,2070,2060
477470,미래에셋비전스팩5호,KOSDAQ,20260811,2075,2065
477760,DB금융스팩12호,KOSDAQ,20260811,2055,2050
477850,마키나락스,KOSDAQ,20260811,32000,31150
478110,이베스트스팩6호,KOSDAQ,20260811,2035,2040
478340,나라스페이스테크놀로지,KOSDAQ,20260811,11980,11430
478390,KB제29호스팩,KOSDAQ,20260811,2050,2045
478440,미래에셋비전스팩6호,KOSDAQ,20260811,2040,2042
478560,블랙야크아이앤씨,KOSDAQ,20260811,2880,2880
479880,한국제15호스팩,KOSDAQ,20260811,2050,2050
479960,위너스일렉,KOSDAQ,20260811,6100,6300
481070,에이유브랜즈,KOSDAQ,20260811,18900,18980
481890,엔에이치스팩31호,KOSDAQ,20260811,2070,2060
482520,교보16호스팩,KOSDAQ,20260811,2040,2040
482630,삼양엔씨켐,KOSDAQ,20260811,14900,14700
482680,미래에셋비전스팩7호,KOSDAQ,20260811,0,2055
482690,대신밸런스제19호스팩,KOSDAQ,20260811,2065,2075
484120,도우인시스,KOSDAQ,20260811,20100,21100
484130,하나34호스팩,KOSDAQ,20260811,2020,2020
484590,삼양컴텍,KOSDAQ,20260811,6530,6520
484810,티엑스알로보틱스,KOSDAQ,20260811,18490,17160
486630,KB제30호스팩,KOSDAQ,20260811,2025,2020
486990,노타,KOSDAQ,20260811,21100,21100
487360,신한제14호스팩,KOSDAQ,20260811,2015,2015
487580,폴레드,KOSDAQ,20260811,3680,3770
487720,키움제10호스팩,KOSDAQ,20260811,2015,2015
487830,신한제15호스팩,KOSDAQ,20260811,2015,2005
488060,유진스팩11호,KOSDAQ,20260811,2025,2020
488280,에스투더블유,KOSDAQ,20260811,11310,11470
488900,비츠로넥스텍,KOSDAQ,20260811,12200,11650
489210,교보17호스팩,KOSDAQ,20260811,2025,2025
489460,바이오비쥬,KOSDAQ,20260811,10950,11390
489480,키움제11호스팩,KOSDAQ,20260811,2020,2020
489500,엘케이켐,KOSDAQ,20260811,20600,20700
489730,디비금융제13호스팩,KOSDAQ,20260811,2025,2020
490470,세미파이브,KOSDAQ,20260811,17400,17670
491000,리브스메드,KOSDAQ,20260811,49900,46400
492220,KB제31호스팩,KOSDAQ,20260811,2005,2000
493280,아이엠바이오로직스,KOSDAQ,20260811,19030,19270
493330,지에프아이,KOSDAQ,20260811,10960,11150
493790,유안타제17호스팩,KOSDAQ,20260811,2000,2015
494120,큐리오시스,KOSDAQ,20260811,11600,12500
496070,신한제16호스팩,KOSDAQ,20260811,1994,1988
498390,한화플러스제5호스팩,KOSDAQ,20260811,0,2035
900070,글로벌에스엠,KOSDAQ,20260811,1000,996
900100,파이온엑스,KOSDAQ,20260811,2245,2060
900110,딥커머스,KOSDAQ,20260811,1199,1268
900120,씨엑스아이,KOSDAQ,20260811,943,949
900250,크리스탈신소재,KOSDAQ,20260811,1343,1332
900260,로스웰,KOSDAQ,20260811,1637,1631
900270,헝셩그룹,KOSDAQ,20260811,0,420
900290,GRT,KOSDAQ,20260811,3700,3600
900300,오가닉티코스메틱,KOSDAQ,20260811,1970,2265
900310,컬러레이,KOSDAQ,20260811,1986,2025
900340,윙입푸드,KOSDAQ,20260811,2270,1820
950130,엑세스바이오,KOSDAQ,20260811,2330,2340
950140,잉글우드랩,KOSDAQ,20260811,9130,9510
950160,코오롱티슈진,KOSDAQ,20260811,19330,19620
950170,JTC,KOSDAQ,20260811,4170,4160
950190,고스트스튜디오,KOSDAQ,20260811,8660,9040
950200,소마젠,KOSDAQ,20260811,2960,2990
950220,네오이뮨텍,KOSDAQ,20260811,1520,1546
950250,테라뷰,KOSDAQ,20260811,2500,2525
000020,동화약품,KOSPI,20260811,5230,5320
000040,KR모터스,KOSPI,20260811,1226,1225
000050,경방,KOSPI,20260811,9000,8950
000070,삼양홀딩스,KOSPI,20260811,60500,60400
000080,하이트진로,KOSPI,20260811,15730,15570
000087,하이트진로2우B,KOSPI,20260811,12370,12410
000100,유한양행,KOSPI,20260811,82400,85600
000105,유한양행우,KOSPI,20260811,67700,70900
000120,CJ대한통운,KOSPI,20260811,78500,77400
000140,하이트진로홀딩스,KOSPI,20260811,8340,8370
000145,하이트진로홀딩스우,KOSPI,20260811,9550,9580
000150,두산,KOSPI,20260811,1220000,1177000
000155,두산우,KOSPI,20260811,440000,425000
000157,두산2우B,KOSPI,20260811,338500,332500
000180,성창기업지주,KOSPI,20260811,5340,5460
000210,DL,KOSPI,20260811,51700,50600
000215,DL우,KOSPI,20260811,23500,23150
000220,유유제약,KOSPI,20260811,3755,3835
000225,유유제약1우,KOSPI,20260811,3745,3750
000227,유유제약2우B,KOSPI,20260811,7470,7380
000230,일동홀딩스,KOSPI,20260811,6600,6700
000240,한국앤컴퍼니,KOSPI,20260811,25850,25000
000270,기아,KOSPI,20260811,133800,134300
000300,DH오토넥스,KOSPI,20260811,0,4200
000320,노루홀딩스,KOSPI,20260811,16260,16700
000325,노루홀딩스우,KOSPI,20260811,25250,24950
000370,한화손해보험,KOSPI,20260811,6020,6130
000390,SP삼화,KOSPI,20260811,6380,6300
000400,롯데손해보험,KOSPI,20260811,2020,2015
000430,대원강업,KOSPI,20260811,3800,3805
000480,CR홀딩스,KOSPI,20260811,4715,4715
000490,대동,KOSPI,20260811,7700,7800
